A,B
930981976968478047545005740252761181346560818824,718
477640763153089643823250994456296972604017613753,719
1255168015986181761562632648270479259118401623177,720
876525199959676748852752151415129965134316738005,721
129965661782792387219937778638414086110334132233,722
148866224936518997034512975966795664517769040661,723
1195203131903897994368237496573468903525901111926,724
827049684478578468638300912187656951494506988668,725
1364350551791346795182387804712511994085756968547,726
282784532149216482745914442129308796439368655207,727
454303247322242405516086606041947625202347411751,728
33833024675529819448271343712500308127506753203,729
1436777992545081053443703053658168987947623711377,730
833926277342882275068422805396654302232175575151,731
268241820762362591988089910059478938901020472657,732
23752838137904007891256799342728934170566346132,733
1279674417317185719427386705914490421480530601832,734
375042823177644454403582338987554733190646800852,735
392204976130122381096118399196803849696475379201,736
779586973597389967144679071272825702830750977355,737
659457475230656083208871374002991414941960035465,738
652927134307349222466431252906106777502461916088,739
1374561437811291360641487433036165932022965448005,740
484246050410403443227890918665271650856364752989,741
1224893595154722892918188106011341068000103853797,742
240285110392522256144614524028994144317408526058,743
147335691056704339835747119568695053075925858751,744
1143212841534511622781413767852761325327366443542,745
157484573181406620664052073392772256783997184461,746
1088257238424767081222405913528119724871995067277,747
646350813082827006675632930582007829404708940277,748
401664346344938556329963370739086963285279665789,749
451904358856046233776673152930520600842837753209,750
1426517625023465926309242337377912476937893643648,751
332444346606249231674020001942031909854753257123,752
287268240928721502951760892760097994877797784432,753
550000460586811908194089806160389931070117400179,754
1368898452459079487203299371566592499487404514267,755
670718842667753804289657871119451583862236720169,756
772661637043358519607966572006422324415872012439,757
32277701981785086238876325862975914946186214509,758
13045838170787652289168918320064477629050326965,759
50871088389337633328371281272375874647981650958,760
962054345152600975120370925714580157768521655601,761
1196838151330966470796363696798954742219460969746,762
1051186972027660002365740172726075569336809123613,763
1425088544061515603057961673157176830654148374131,764
1083102507079232819143385199279590068263677573361,765
358491398360775469662408869585596496459137694114,766
1112308104925030277740916754793141529764522133012,767
202565003043559114679454553118936036802318877924,768
1165600615720722390768538554906711426682091312033,769
575377179001294689076308987303198475405804179211,770
776022167475187197698040403244832926814117126768,771
1271573956125902102100841162867782158746392163086,772
331490477795272731068146085517040015268809472451,773
237781439416898262240570047252666538736329164429,774
498577335528727340955172843785150410932756859117,775
525527079351825987607264147121768790395764501428,776
645854711165848718526442092292177604500503512006,777
605017958030143883904846042269024903802606466794,778
126662474123871667140148412969084683439517610565,779
91309431513282526803439340099989933411310183167,780
1460188864306981068178532025502943208420737664320,781
306018520419514168914650576965132209639205928061,782
1261308499213083134840233487999217441364797094220,783
753014682792494156845682181457684929112324043235,784
1215453427633556629552503349511738638152610895755,785
727008046308445971907267528672128419938701060224,786
881261478481246284671657102963578557118343615070,787
1144790991146027637988605365628412935403396102012,788
131205598313198406188584767654689967577309756996,789
911975724518341832374511214249775788815585794924,790
713160994045900794161402645140215969706191153034,791
14590999223037576890639578317116634663700283069,792
169262387413009422467072973633990027014439291952,793
214736517902683792363413880270397082102035578624,794
1275988728699188467570299299654301981921879201357,795
1003891714675825429686324978258565452928300737716,796
47971977497084381518285424720037678059430107152,797
393139061369683078461510653120808231489929791221,798
1049225666810189924102902443656287976076671417881,799
1323708761515660962777248002202490905318665462705,800
726611246654158392923417547295894633129638939640,801
726611246654158392923417547295894633129638939640,801
312067257728254918953047021768139497166355705124,802
1458374182821672509405800947167974789569047399988,803
551389611550579979148095913882526234524232384695,804
1645867948419319305432144316274589498500340530,805
1086699706744736716221937031539985910290351972387,806
514991659859893064816707528051296577317424279029,807
1343769292719009703219205804873220398363085659002,808
926141259106036498393364806142989105597010956809,809
920432369120209205628399186226184332766081660752,810
264179474029960408972488457062978437479704064328,811
1129604374570791015120885372664814082817632914731,812
1159436849059656048281579929134049228466225144818,813
27900645281854407521688199143432878407789701090,814
1362844992909846141692011697853950023979957943593,815
1020913631490929338476791170280501617464271472918,816
1417572390168686088942093006791905152572061394283,817
977883567725879777560406321200997107313304343886,818
894473577862540527626048151979026051083828329898,819
917424023781706539577871300192565224617923500396,820
1444963742000096793811135467110757245019935665804,821
1000896440890506687149136878262473550876750824108,822
948914900923423263301119801432473571727412814560,823
145181326040104741318662625232621642176858950094,824
